Nom avec article;Code commune;Département;Code postal;Longitude;Latitude
Saint-Pierre-de-Curtille;73273;Savoie;73310;5.8074221611;45.7749900818
Saint-Pierre-d'Entremont;73274;Savoie;73670;5.848576;45.3851
Saint-Pierre-de-Genebroz;73275;Savoie;73360;5.75416088104;45.4518089294
Saint-Pierre-de-Soucy;73276;Savoie;73800;6.106906;45.495049
Sainte-Reine;73277;Savoie;73630;6.138834;45.610994
Saint-Rémy-de-Maurienne;73278;Savoie;73660;6.265621;45.392198
Saint-Sorlin-d'Arves;73280;Savoie;73530;6.232651;45.221721
Saint-Sulpice;73281;Savoie;73160;5.843986;45.56829
Saint-Thibaud-de-Couz;73282;Savoie;73160;5.8478169;45.503633
Saint-Vital;73283;Savoie;73460;6.30076408386;45.6273155212
Salins-Fontaine;73284;Savoie;73600;6.5277963;45.4780037
Salins-les-Thermes;73284;;73600;6.5277963;45.4780037
Séez;73285;Savoie;73700;6.80008;45.623154
Serrières-en-Chautagne;73286;Savoie;73310;5.84312009811;45.8811988831
Sollières-Sardières;73287;;;;
Sonnaz;73288;Savoie;73000;5.91497993469;45.6175994873
La Table;73289;Savoie;73110;6.17193;45.479983
Val-Cenis;73290;Savoie;73480;6.88338;45.28585
Termignon;73290;;73480;6.88338;45.28585
Tessens;73291;;;;
Thénésol;73292;Savoie;73200;6.39601707458;45.7119630841
Thoiry;73293;Savoie;73230;6.029785;45.589633
La Thuile;73294;Savoie;73190;6.0551341;45.5331118
Thyl;73295;;;;
Tignes;73296;Savoie;73321;6.909508;45.468791
Tournon;73297;Savoie;73460;6.3181022;45.6432475
Tours-en-Savoie;73298;Savoie;73790;6.43997001648;45.6549301147
Traize;73299;Savoie;73170;5.746021;45.670966
Tresserve;73300;Savoie;73100;5.89970111847;45.6731452942
Trévignin;73301;Savoie;73100;5.956267;45.707764
La Trinité;73302;Savoie;73110;6.147226;45.497737
Ugine;73303;Savoie;73400;6.41405;45.75453
Val-d'Isère;73304;Savoie;73150;6.975814;45.446922
Valezan;73305;;;;
Valloire;73306;Savoie;73450;6.4295703;45.1650406
Valmeinier;73307;Savoie;73450;6.480485;45.183048
Venthon;73308;Savoie;73200;6.412899;45.68818
Verel-de-Montbel;73309;Savoie;73330;5.72191905975;45.5532302856
Verel-Pragondran;73310;Savoie;73230;5.948688;45.606614
Le Verneil;73311;Savoie;73110;6.166605;45.462693
Verrens-Arvey;73312;Savoie;73460;6.31534385681;45.6527175903
Verthemex;73313;Savoie;73170;5.792133;45.629239
Villard-d'Héry;73314;Savoie;73800;6.138136;45.513967
Villard-Léger;73315;Savoie;73390;6.178851;45.510294
Villard-Sallet;73316;Savoie;73110;6.138564;45.485203
Villard-sur-Doron;73317;Savoie;73270;6.527959;45.726324
Villarembert;73318;Savoie;73300;6.2795987;45.2457635
Villargondran;73320;Savoie;73300;6.3724256;45.2588248
Villarlurin;73321;;;;
Villarodin-Bourget;73322;Savoie;73500;6.69596195221;45.2136802673
Villaroger;73323;Savoie;73640;6.874416;45.591645
Villaroux;73324;Savoie;73110;6.074869;45.457675
Villette;73325;;;;
Vimines;73326;Savoie;73160;5.865122;45.545915
Vions;73327;Savoie;73310;5.800703;45.828303
Viviers-du-Lac;73328;Savoie;73420;5.90716600418;45.648399353
Voglans;73329;Savoie;73420;5.8963495;45.6319019
Yenne;73330;Savoie;73170;5.75636;45.70073
Abondance;74001;Haute-Savoie;74360;6.720362;46.280704
Alby-sur-Chéran;74002;Haute-Savoie;74540;6.02451;45.82038
Alex;74003;Haute-Savoie;74290;6.23772382736;45.8898277283
Allèves;74004;Haute-Savoie;74540;6.054923;45.788296
Allinges;74005;Haute-Savoie;74200;6.46420001984;46.335899353
Allonzier-la-Caille;74006;Haute-Savoie;74350;6.11061000824;45.9934005737
Amancy;74007;Haute-Savoie;74800;6.329003363489391;46.07385269394541
Ambilly;74008;Haute-Savoie;74111;6.222067;46.195601
Andilly;74009;Haute-Savoie;74350;6.063897;46.055875
Annecy;74010;Haute-Savoie;74011;6.129701;45.90369
Annecy;74010;;74011;6.129701;45.90369
Annecy-le-Vieux;74011;;;;
Annemasse;74012;Haute-Savoie;74100;6.24148988724;46.1837005615
Anthy-sur-Léman;74013;Haute-Savoie;74200;6.42663002014;46.3549003601
Arâches-la-Frasse;74014;Haute-Savoie;74300;6.634351;46.041765
Arbusigny;74015;Haute-Savoie;74930;6.21815490723;46.0919914246
Archamps;74016;Haute-Savoie;74166;6.118554;46.137874
Arenthon;74018;Haute-Savoie;74800;6.333101;46.106147
Argonay;74019;Haute-Savoie;74370;6.13996982574;45.9448013306
Armoy;74020;Haute-Savoie;74200;6.517572;46.348348
Arthaz-Pont-Notre-Dame;74021;Haute-Savoie;74380;6.27059984207;46.1589012146
Aviernoz;74022;;;;
Ayse;74024;Haute-Savoie;74130;6.437595;46.082621
Ballaison;74025;Haute-Savoie;74140;6.328409;46.29983
La Balme-de-Sillingy;74026;Haute-Savoie;74330;6.04179;45.96087
La Balme-de-Thuy;74027;Haute-Savoie;74230;6.27645899;45.9005419
Bassy;74029;Haute-Savoie;74910;5.829381;45.979682
La Baume;74030;Haute-Savoie;74430;6.613997;46.282696
Beaumont;74031;Haute-Savoie;74160;6.11147022247;46.0957984924
Bellevaux;74032;Haute-Savoie;74470;6.52958583832;46.2559280396
Bernex;74033;Haute-Savoie;74500;6.675469;46.360301
Le Biot;74034;Haute-Savoie;74430;6.631389;46.263302
Bloye;74035;Haute-Savoie;74150;5.944479;45.825558
Bluffy;74036;Haute-Savoie;74290;6.218394;45.868333
Boëge;74037;Haute-Savoie;74420;6.40856;46.20716
Bogève;74038;Haute-Savoie;74250;6.42919;46.193
Bonne;74040;Haute-Savoie;74380;6.325121;46.171172
Bonnevaux;74041;Haute-Savoie;74360;6.6698384;46.2975372
Bonneville;74042;Haute-Savoie;74130;6.401576;46.079584
Bons-en-Chablais;74043;Haute-Savoie;74890;6.37742;46.26785
Bossey;74044;Haute-Savoie;74160;6.15771007538;46.1511001587
Le Bouchet-Mont-Charvin;74045;Haute-Savoie;74230;6.36359977722;45.7974586487
Boussy;74046;Haute-Savoie;74150;5.983378;45.85605
Brenthonne;74048;Haute-Savoie;74890;6.392353;46.273121
Brizon;74049;Haute-Savoie;74130;6.445146;46.04926
Burdignin;74050;Haute-Savoie;74420;6.4230349;46.220676
Cercier;74051;Haute-Savoie;74350;6.11789989471;46.0009002686
Cernex;74052;Haute-Savoie;74350;6.01425981522;46.026599884
Cervens;74053;Haute-Savoie;74550;6.440813;46.285042
Chainaz-les-Frasses;74054;Haute-Savoie;74540;5.99579000473;45.7722015381
Challonges;74055;Haute-Savoie;74910;5.8308931;46.018639
Chamonix-Mont-Blanc;74056;Haute-Savoie;74400;6.86641;45.92334
Champanges;74057;Haute-Savoie;74500;6.552963;46.36963
La Chapelle-d'Abondance;74058;Haute-Savoie;74360;6.7885195;46.2960951
La Chapelle-Rambaud;74059;Haute-Savoie;74800;6.2392196;46.0709277
La Chapelle-Saint-Maurice;74060;Haute-Savoie;74410;6.150096983718726;45.77889298357948
Chapeiry;74061;Haute-Savoie;74540;6.037315;45.845084
Charvonnex;74062;Haute-Savoie;74370;6.15702009201;45.9796981812
Châtel;74063;Haute-Savoie;74390;6.8413113;46.2673068
Châtillon-sur-Cluses;74064;Haute-Savoie;74300;6.58336019516;46.0880012512
Chaumont;74065;Haute-Savoie;52000;;
Chavannaz;74066;Haute-Savoie;74270;6.015994;46.050705
Chavanod;74067;Haute-Savoie;74650;6.051631;45.883968
Chêne-en-Semine;74068;Haute-Savoie;74270;5.858887;46.046154
Chênex;74069;Haute-Savoie;74520;5.992573;46.109
Chens-sur-Léman;74070;Haute-Savoie;74140;6.267601;46.326017
Chessenaz;74071;Haute-Savoie;74270;5.898732;46.034277
Chevaline;74072;Haute-Savoie;74210;6.219774;45.763278
Chevenoz;74073;Haute-Savoie;74500;6.638631;46.339717
Chevrier;74074;Haute-Savoie;74520;5.916539;46.107333
Chilly;74075;Haute-Savoie;74270;5.953357;45.992405
Choisy;74076;Haute-Savoie;74330;6.057970047;45.9929008484
Clarafond-Arcine;74077;Haute-Savoie;74270;5.892932;46.0638738
Clermont;74078;Haute-Savoie;74270;5.90743;45.972101
Les Clefs;74079;Haute-Savoie;74230;6.328514;45.860623
La Clusaz;74080;Haute-Savoie;74220;6.42579221725;45.9058532715
Cluses;74081;Haute-Savoie;74300;6.581652;46.072757
Collonges-sous-Salève;74082;Haute-Savoie;74161;6.1450509;46.1412119
Combloux;74083;Haute-Savoie;74920;6.6408200264;45.8967018127
Cons-Sainte-Colombe;74084;;;;
Les Contamines-Montjoie;74085;Haute-Savoie;74170;6.72722;45.8215
Contamine-Sarzin;74086;Haute-Savoie;74270;5.982517;46.02315
Contamine-sur-Arve;74087;Haute-Savoie;74130;6.320556063403301;46.14104018705442
Copponex;74088;Haute-Savoie;74350;6.07473707199;46.0506019592
Cordon;74089;Haute-Savoie;74700;6.59783983231;45.9303016663
Cornier;74090;Haute-Savoie;74800;6.30022001266;46.0928993225
La Côte-d'Arbroz;74091;Haute-Savoie;74110;6.667208;46.187671
Cran-Gevrier;74093;;;;
Cranves-Sales;74094;Haute-Savoie;74380;6.29226016998;46.1873016357
Crempigny-Bonneguête;74095;Haute-Savoie;74150;5.905432;45.944715
Cruseilles;74096;Haute-Savoie;74350;6.1064936;46.0329684
Cusy;74097;Haute-Savoie;74540;6.02998876572;45.7654800415
Cuvat;74098;Haute-Savoie;74350;6.117056;45.976659
Demi-Quartier;74099;Haute-Savoie;74120;6.6373849;45.8810949
Desingy;74100;Haute-Savoie;74270;5.891321;45.995285
Dingy-en-Vuache;74101;Haute-Savoie;74520;5.94347000122;46.0892982483
Dingy-Saint-Clair;74102;Haute-Savoie;74230;6.220776;45.910527
Domancy;74103;Haute-Savoie;74700;6.64943981171;45.912399292
Doussard;74104;Haute-Savoie;74210;6.22362995148;45.7798995972
Douvaine;74105;Haute-Savoie;74140;6.30434;46.309
Draillant;74106;Haute-Savoie;74550;6.458367;46.304823
Droisy;74107;Haute-Savoie;74270;5.88266;45.965788
Duingt;74108;Haute-Savoie;74410;6.2044037;45.8274342
Éloise;74109;Haute-Savoie;1200;5.86043787003;46.0802001953
Entrevernes;74111;Haute-Savoie;74410;6.188835;45.79679
Epagny Metz-Tessy;74112;Haute-Savoie;74370;6.1167741;45.93534
Ésery;74113;;;;
Essert-Romand;74114;Haute-Savoie;74110;6.67198181152;46.2002372742
Etaux;74116;Haute-Savoie;74800;6.29401;46.065852
Étercy;74117;Haute-Savoie;74150;6.0087908;45.8893071
Étrembières;74118;Haute-Savoie;74100;6.224051;46.176207
Évian-les-Bains;74119;Haute-Savoie;74500;6.58441;46.39941
Évires;74120;;;;
Excenevex;74121;Haute-Savoie;74140;6.35418987274;46.3526000977
Faucigny;74122;Haute-Savoie;74130;6.358545;46.118452
Faverges-Seythenex;74123;Haute-Savoie;74210;6.30646;45.75319
Feigères;74124;Haute-Savoie;74166;6.077316;46.10963
Fessy;74126;Haute-Savoie;74890;6.4129506;46.2763283
Féternes;74127;Haute-Savoie;74500;6.563748;46.353215
Fillinges;74128;Haute-Savoie;74250;6.34328985214;46.158657074
La Forclaz;74129;Haute-Savoie;74200;6.61471223831;46.3213424683
Franclens;74130;Haute-Savoie;74910;5.82846879959;46.0449180603
Frangy;74131;Haute-Savoie;74270;5.928973;46.018511
Gaillard;74133;Haute-Savoie;74240;6.201753;46.189562
Les Gets;74134;Haute-Savoie;74260;6.6696683;46.1588043
Giez;74135;Haute-Savoie;74210;6.2467611;45.7523017
Le Grand-Bornand;74136;Haute-Savoie;74450;6.426911;45.942081
Groisy;74137;Haute-Savoie;74570;6.17384;46.01084
Gruffy;74138;Haute-Savoie;74540;6.055067;45.788099
Habère-Lullin;74139;Haute-Savoie;74420;6.453381;46.235631
Habère-Poche;74140;Haute-Savoie;74420;6.471429;46.248615
Hauteville-sur-Fier;74141;Haute-Savoie;74150;5.975656;45.903751
Héry-sur-Alby;74142;Haute-Savoie;74540;6.0134100914;45.797000885
Les Houches;74143;Haute-Savoie;74310;6.798406;45.889982
Jonzier-Épagny;74144;Haute-Savoie;74520;5.9889431;46.0697943
Juvigny;74145;Haute-Savoie;74100;6.283297;46.217635
Larringes;74146;Haute-Savoie;74500;6.572362;46.368538
Lathuile;74147;Haute-Savoie;74210;6.20972013474;45.7858009338
Leschaux;74148;Haute-Savoie;74320;6.12634992599;45.773109436
Loisin;74150;Haute-Savoie;74140;6.33642292023;46.2936592102
Lornay;74151;Haute-Savoie;74150;5.901905;45.916577
Lovagny;74152;Haute-Savoie;74330;6.032821;45.903945
Lucinges;74153;Haute-Savoie;74380;6.3187868;46.1903654
Lugrin;74154;Haute-Savoie;74500;6.66356277466;46.4032669067
Lullin;74155;Haute-Savoie;74470;6.52251577377;46.2837524414
Lully;74156;Haute-Savoie;74890;6.4154469;46.2881169
Lyaud;74157;Haute-Savoie;74200;6.52083015442;46.3371009827
Machilly;74158;Haute-Savoie;74140;6.331758;46.251624
Magland;74159;Haute-Savoie;74308;6.6212335;46.0211139
Manigod;74160;Haute-Savoie;74230;6.359196;45.860013
Marcellaz-Albanais;74161;Haute-Savoie;74150;5.99938583374;45.873550415
Marcellaz;74162;Haute-Savoie;74250;6.342513;46.162703
Margencel;74163;Haute-Savoie;74200;6.43295001984;46.3380012512
Marignier;74164;Haute-Savoie;74970;6.5101896;46.0887945
Marigny-Saint-Marcel;74165;Haute-Savoie;74150;5.986811;45.829107
Marin;74166;Haute-Savoie;74200;6.5290293;46.375613
Val de Chaise;74167;Haute-Savoie;74210;6.3493227;45.7663435
Marlens;74167;;74210;6.3493227;45.7663435
Marlioz;74168;Haute-Savoie;74270;6.00867;46.03148
Marnaz;74169;Haute-Savoie;74460;6.5261936;46.0602542
Massingy;74170;Haute-Savoie;74150;5.919564;45.829813
Massongy;74171;Haute-Savoie;74140;6.333232402801514;46.316558837890625
Maxilly-sur-Léman;74172;Haute-Savoie;74500;6.63113021851;46.4024009705
Megève;74173;Haute-Savoie;74120;6.61779;45.85931
Mégevette;74174;Haute-Savoie;74490;6.5400139;46.252905
Meillerie;74175;Haute-Savoie;74500;6.718669;46.407341
Menthon-Saint-Bernard;74176;Haute-Savoie;74290;6.19572019577;45.8601989746
Menthonnex-en-Bornes;74177;Haute-Savoie;74350;6.172385;46.053041
Menthonnex-sous-Clermont;74178;Haute-Savoie;74270;5.93570995331;45.9654998779
Mésigny;74179;Haute-Savoie;74330;6.05050992966;45.9953346252
Messery;74180;Haute-Savoie;74140;6.292473;46.351073
Meythet;74182;;;;
Mieussy;74183;Haute-Savoie;74440;6.52313613892;46.1336174011
Minzier;74184;Haute-Savoie;74270;5.974269;46.047405
Monnetier-Mornex;74185;Haute-Savoie;74560;6.227905;46.161317
Montagny-les-Lanches;74186;Haute-Savoie;74600;6.045325;45.8615001
Montmin;74187;;;;
Montriond;74188;Haute-Savoie;74110;6.694431;46.196543
Mont-Saxonnex;74189;Haute-Savoie;74130;6.48473;46.054319
Morillon;74190;Haute-Savoie;74440;6.671482489256507;46.06622654495243
Morzine;74191;Haute-Savoie;74110;6.70897006989;46.1787986755
Moye;74192;Haute-Savoie;74150;5.930072;45.870133
La Muraz;74193;Haute-Savoie;74560;6.2054364;46.1235173
Mûres;74194;Haute-Savoie;74540;6.037157;45.805209
Musièges;74195;Haute-Savoie;74270;5.953349;46.016145
Nancy-sur-Cluses;74196;Haute-Savoie;74300;6.579076;46.043157
Nangy;74197;Haute-Savoie;74380;6.305673;46.154515
Nâves-Parmelan;74198;Haute-Savoie;74370;6.18993806839;45.9342536926
Nernier;74199;Haute-Savoie;74140;6.30077981949;46.3605995178
Neuvecelle;74200;Haute-Savoie;74500;6.61296987534;46.3926010132
Neydens;74201;Haute-Savoie;74160;6.10698986053;46.1197013855
Nonglard;74202;Haute-Savoie;74330;6.019248;45.917756
Novel;74203;Haute-Savoie;74500;6.789174;46.369209
Les Ollières;74204;;;;
Onnion;74205;Haute-Savoie;74490;6.47956991196;46.1713790894
Orcier;74206;Haute-Savoie;74550;6.491004;46.313092
Passy;74208;Haute-Savoie;74190;6.71775;45.914947
Peillonnex;74209;Haute-Savoie;74250;6.3752807;46.131853
Perrignier;74210;Haute-Savoie;74550;6.4394637;46.3052112
Pers-Jussy;74211;Haute-Savoie;74930;6.2844847;46.0932189
Glières-Val-de-Borne;74212;Haute-Savoie;74130;6.115862;46.315213
Poisy;74213;Haute-Savoie;74330;6.0607342;45.9294765
Praz-sur-Arly;74215;Haute-Savoie;74120;6.571832;45.837825
Présilly;74216;Haute-Savoie;74160;6.0769200325;46.0935974121
Pringy;74217;;;;
Publier;74218;Haute-Savoie;74500;6.567774;46.395218
Quintal;74219;Haute-Savoie;74600;6.0871368;45.8344989
Reignier-Ésery;74220;Haute-Savoie;74930;6.2699326;46.1373008
Le Reposoir;74221;Haute-Savoie;74950;6.534832;46.011025
Reyvroz;74222;Haute-Savoie;74200;6.5598191;46.3279047
La Rivière-Enverse;74223;Haute-Savoie;74440;6.637182;46.092314
La Roche-sur-Foron;74224;Haute-Savoie;74800;6.311901;46.068215
Rumilly;74225;Haute-Savoie;74987;;
Saint-André-de-Boëge;74226;Haute-Savoie;74420;6.39331;46.19001
Saint-Blaise;74228;Haute-Savoie;74350;6.08864;46.065059
Saint-Cergues;74229;Haute-Savoie;74140;6.3223686;46.2366363
Saint-Eusèbe;74231;Haute-Savoie;74150;5.9720517;45.9314111
Saint-Eustache;74232;Haute-Savoie;74410;6.148966;45.796115
Saint-Félix;74233;Haute-Savoie;74540;5.9688501358;45.7981987
Saint-Ferréol;74234;Haute-Savoie;74210;6.305568;45.765936
Saint-Germain-sur-Rhône;74235;Haute-Savoie;74910;5.8157245;46.0672367
Saint-Gervais-les-Bains;74236;Haute-Savoie;74170;6.7142776;45.887686
Saint-Gingolph;74237;Haute-Savoie;74500;6.8020821097625594;46.393748289576756
Saint-Jean-d'Aulps;74238;Haute-Savoie;74430;6.682548;46.1818847
Saint-Jean-de-Sixt;74239;Haute-Savoie;74450;6.4110143;45.9225992
Saint-Jean-de-Tholome;74240;Haute-Savoie;74250;6.39835500717;46.1111793518
Saint-Jeoire;74241;Haute-Savoie;74490;6.4585399;46.1391872
Saint-Jorioz;74242;Haute-Savoie;74410;6.16955;45.83238
Saint-Julien-en-Genevois;74243;Haute-Savoie;74160;6.090757;46.147308
Saint-Laurent;74244;Haute-Savoie;74800;6.357906;46.047126
Saint-Martin-Bellevue;74245;;;;
Saint-Paul-en-Chablais;74249;Haute-Savoie;74500;6.62917995453;46.3791007996
Saint-Pierre-en-Faucigny;74250;Haute-Savoie;74800;6.363862;46.060108
Saint-Sigismond;74252;Haute-Savoie;74300;6.616164;46.071788
Saint-Sixt;74253;Haute-Savoie;74800;6.3292986;46.0530239
Saint-Sylvestre;74254;Haute-Savoie;74540;4.78679339;44.9475298
Sales;74255;Haute-Savoie;74150;5.96136188507;45.8754653931
Sallanches;74256;Haute-Savoie;74700;6.62764;45.94342
Sallenôves;74257;Haute-Savoie;74270;5.99845218658;46.0058441162
Samoëns;74258;Haute-Savoie;74340;6.72125;46.07856
Le Sappey;74259;Haute-Savoie;74350;6.172249;46.097688
Savigny;74260;Haute-Savoie;74520;5.9607921;46.0679009
Saxel;74261;Haute-Savoie;74420;6.3953918;46.2429202
Scientrier;74262;Haute-Savoie;74930;6.319758557423126;46.11984669622741
Sciez;74263;Haute-Savoie;74140;6.3725502;46.3327398
Scionzier;74264;Haute-Savoie;74950;6.56624;46.05722
Serraval;74265;Haute-Savoie;74230;6.34039;45.802
Servoz;74266;Haute-Savoie;74310;6.7678249;45.9400788
Sevrier;74267;Haute-Savoie;74320;6.1400012;45.8664767
Seynod;74268;;;;
Seyssel;74269;Haute-Savoie;74910;5.835438;45.959103
Seytroux;74271;Haute-Savoie;74430;6.6101919;46.24628
Sillingy;74272;Haute-Savoie;74330;6.034819;45.9462336
Sixt-Fer-à-Cheval;74273;Haute-Savoie;74740;6.7736208;46.036622
Talloires-Montmin;74275;Haute-Savoie;74290;6.21532583237;45.8381271362
Talloires;74275;;74290;6.21532583237;45.8381271362
Taninges;74276;Haute-Savoie;74440;6.590988;46.105946
Thyez;74278;Haute-Savoie;74300;6.54185009003;46.0825996399
Thollon-les-Mémises;74279;Haute-Savoie;74500;6.697998;46.390754
Thônes;74280;Haute-Savoie;74230;6.3221895;45.8812911
Thonon-les-Bains;74281;Haute-Savoie;74200;6.479316;46.368715
Fillière;74282;Haute-Savoie;74570;6.248925;45.995922
Thorens-Glières;74282;;74570;6.248925;45.995922
Thusy;74283;Haute-Savoie;74150;5.94903278351;45.9473571777
La Tour;74284;Haute-Savoie;74250;6.4295989;46.1333119
Usinens;74285;Haute-Savoie;74910;5.841639;46.00929
Vacheresse;74286;Haute-Savoie;74360;6.673627;46.324027
Vailly;74287;Haute-Savoie;74470;6.5372684;46.301866
Valleiry;74288;Haute-Savoie;74520;5.9629;46.10562
Vallières-sur-Fier;74289;Haute-Savoie;74150;5.93986177444;45.9050674438
Vallorcine;74290;Haute-Savoie;74660;6.93822479248;46.0415725708
Vanzy;74291;Haute-Savoie;74270;5.88552618027;46.0430641174
Vaulx;74292;Haute-Savoie;74150;5.993269;45.9194245
Veigy-Foncenex;74293;Haute-Savoie;74140;6.2585401535;46.2765007019
Verchaix;74294;Haute-Savoie;74440;6.67526817322;46.0961952209
La Vernaz;74295;Haute-Savoie;74200;6.595332;46.31546
Vers;74296;Haute-Savoie;74160;6.021096;46.092043
Versonnex;74297;Haute-Savoie;74150;5.927466;45.928757
Vétraz-Monthoux;74298;Haute-Savoie;74100;6.25843000412;46.1741981506
Veyrier-du-Lac;74299;Haute-Savoie;74290;6.178;45.881707
Villard;74301;Haute-Savoie;74420;6.437721;46.215587
Les Villards-sur-Thônes;74302;Haute-Savoie;74230;6.3644508;45.9068166
Villaz;74303;Haute-Savoie;74370;6.189885;45.950828
Ville-en-Sallaz;74304;Haute-Savoie;74250;6.3898249;46.1825179
Ville-la-Grand;74305;Haute-Savoie;74100;6.2659;46.203874
Villy-le-Bouveret;74306;Haute-Savoie;74350;6.162309646606445;46.04231643676758
Villy-le-Pelloux;74307;Haute-Savoie;74350;6.1285945;45.9939779
Vinzier;74308;Haute-Savoie;74500;6.61985015869;46.3493652344
Viry;74309;Haute-Savoie;74580;6.0371837616;46.1138801575
Viuz-la-Chiésaz;74310;Haute-Savoie;74540;6.060824;45.810093
Viuz-en-Sallaz;74311;Haute-Savoie;74250;6.41051006317;46.1473007202
Vougy;74312;Haute-Savoie;74130;6.491267;46.067063
Vovray-en-Bornes;74313;Haute-Savoie;74350;6.142654;46.063845
Vulbens;74314;Haute-Savoie;74520;5.92875623703;46.1015853882
Yvoire;74315;Haute-Savoie;74140;6.327252;46.369468
Paris;75056;Paris;75004;;
Paris 1er Arrondissement;75101;Paris;75001;2.33401989937;48.8666992188
Paris 2e Arrondissement;75102;Paris;75002;2.34025001526;48.8666000366
Paris 3e Arrondissement;75103;Paris;75009;2.3452277;48.8718558
Paris 4e Arrondissement;75104;Paris;75004;2.358389;48.855464
Paris 5e Arrondissement;75105;Paris;75005;2.3444444;48.8472222
Paris 6e Arrondissement;75106;Paris;75006;2.331805;48.842492
Paris 7e Arrondissement;75107;Paris;75007;2.31176;48.862024
Paris 8e Arrondissement;75108;Paris;75008;2.308603;48.871467
Paris 9e Arrondissement;75109;Paris;75009;2.34293;48.87589
Paris 10e Arrondissement;75110;Paris;75948;;
Paris 11e Arrondissement;75111;Paris;75011;2.378017;48.854265
Paris 12e Arrondissement;75112;Paris;75592;2.390471;48.843848
Paris 13e Arrondissement;75113;Paris;75013;2.352113;48.824789
Paris 14e Arrondissement;75114;Paris;75948;;
Paris 15e Arrondissement;75115;Paris;75015;2.2888796;48.8465551
Paris 16e Arrondissement;75116;Paris;75116;2.28850007057;48.8679008484
Paris 17e Arrondissement;75117;Paris;75017;2.29310011864;48.8805999756
Paris 18e Arrondissement;75118;Paris;75018;2.336397;48.898644
Paris 19e Arrondissement;75119;Paris;75019;2.38221001625;48.8858985901
Paris 20e Arrondissement;75120;Paris;75972;2.412207;48.850834
Allouville-Bellefosse;76001;Seine-Maritime;76190;0.676903009415;49.5960464478
Alvimare;76002;Seine-Maritime;76640;0.629858;49.604094
Ambourville;76003;;;;
Ambrumesnil;76004;Seine-Maritime;76550;0.994551002979;49.8574867249
Amfreville-la-Mi-Voie;76005;Seine-Maritime;76920;1.1301837965987813;49.40206069844052
